bath,bed,price,size,street,where
1.0,1.0,3050,585.0,50 West 34th Street #11C1,Midtown South
1.0,2.0,3116,700.0,53 Broadway #612,Williamsburg
2.5,2.0,18000,1509.0,721 Fifth Avenue #39G,Midtown
1.0,1.0,4237,738.0,10 Hanover Square #6G,Financial District
2.5,2.0,7500,1665.0,300 East 77th Street #3A,Upper East Side
2.5,2.0,9995,1537.0,400 East 67th Street #18D,Lenox Hill
1.0,2.0,5100,861.0,301 West 53rd Street #17C,Midtown West
1.0,1.0,3195,750.0,225 East 86th Street #302,Yorkville
1.0,1.0,3650,662.0,65 Washington Street #7B,DUMBO
2.0,2.0,5990,1000.0,250 East 49 #17D,Turtle Bay
2.0,1.0,7950,1236.0,115 4th Avenue #7E,East Village
1.0,1.0,4250,900.0,200 Water Street #2510,Fulton/Seaport
1.0,2.0,1700,850.0,548 East 96th Street #2,Brownsville
1.0,1.0,2550,800.0,1215 Broadway #5B,Long Island City
1.0,2.0,2795,650.0,1295 Fifth Avenue #5,Central Harlem
1.0,1.0,4500,768.0,350 West 42nd Street #43F,Midtown West
1.0,1.0,3296,669.0,81 Fleet Place #15E,Downtown Brooklyn
1.5,1.0,3500,950.0,153 East 87th Street #4D,Carnegie Hill
1.0,2.0,3754,920.0,81 Fleet Place #3J,Downtown Brooklyn
1.0,1.0,4033,819.0,81 Fleet Place #16F,Downtown Brooklyn
1.0,2.0,4900,1000.0,12 Cornelia Street #3C,West Village
2.0,3.0,2050,1400.0,27 Rockwell Avenue #1ST,Rosebank
2.0,3.0,5047,1452.0,10-40 River Road #15C,Roosevelt Island
2.0,2.0,2200,950.0,57 Cooper #1A,Inwood
1.0,1.0,5700,732.0,400 Park Avenue South #23D,NoMad
1.0,1.0,4095,700.0,425 East 13th Street #6N,East Village
2.0,2.0,6800,1014.0,322 West 57th Street #19T1,Midtown West
1.0,1.0,3936,618.0,60 Water Street #809,DUMBO
2.0,2.0,4695,1037.0,101 W. 90th Street #7J,Upper West Side
1.0,3.0,3650,770.0,458 1st Street #5L,Park Slope
1.0,1.0,3690,719.0,15 Cliff Street #21C,Fulton/Seaport
2.5,3.0,7200,1700.0,190 Saint Marks Avenue #4,Prospect Heights
1.0,1.0,1700,700.0,83-57 118th Street ,Kew Gardens
1.0,1.0,3500,748.0,100 Riverside Boulevard #14E,Lincoln Square
2.5,4.0,6395,1500.0,45 Wall Street #422,Financial District
1.0,1.0,1825,700.0,34-10 84th Street #H32,Jackson Heights
2.0,4.0,7000,1500.0,177 W 26 #401,Chelsea
2.0,2.0,2500,1120.0,2818 West 17th Street #3B,Coney Island
1.0,2.0,3300,850.0,438 Court Street #2,Carroll Gardens
2.0,1.0,14250,1224.0,160 Central Park South #1115,Central Park South
4.5,6.0,59000,8472.0,10 West 10th Street ,Greenwich Village
1.0,2.0,2790,1200.0,101-24 Queens Boulevard #4D,Forest Hills
1.0,1.0,2250,650.0,44-14 47th Avenue #A2,Sunnyside
1.0,1.0,4300,903.0,330 East 38th Street #34J,Murray Hill
1.5,3.0,3650,1900.0,274 Hancock Street #1,Bedford-Stuyvesant
2.0,2.5,5000,1600.0,139 Hoyt #3,Boerum Hill
1.0,1.0,3000,800.0,164 Sixth Avenue #2,Park Slope
1.0,3.0,3000,850.0,25-50 31st Street #2,Astoria
2.0,2.0,8500,1391.0,333 East 91st Street #25C,Yorkville
1.0,1.0,3050,728.0,66 Rockwell Place #5Q,Fort Greene
4.0,4.0,12900,2500.0,350 East 82nd Street #15D,Yorkville
1.0,1.0,2900,600.0,77 Lexington Avenue #3E,Kips Bay
2.0,2.0,4695,1025.0,204 Huntington Street #PH4,Carroll Gardens
2.0,2.0,3000,950.0,26-42 28th Street ,Astoria
1.5,2.0,2395,1200.0,101-01 67th Drive #1D,Forest Hills
2.5,3.0,8750,1442.0,110 Third Avenue #6C,East Village
1.0,1.0,1900,700.0,35-48 35th Street #4F,Long Island City
1.0,1.0,2400,802.0,97-45 Queens Boulevard #206,Rego Park
1.0,3.0,3200,1200.0,480 7th Street #3,Park Slope
2.0,2.0,5900,1100.0,110 East 71st Street #11,Lenox Hill
1.0,2.0,2700,700.0,55 Clifton Place #4,Clinton Hill
2.0,2.0,12950,2400.0,153-155 Hudson Street #4S,Tribeca
1.5,3.0,2625,900.0,567 West 125th Street #2D,West Harlem
2.0,2.0,4967,979.0,260 West 54th Street #47I,Midtown
1.0,1.0,2650,750.0,179 Russell Street #2L,Greenpoint
3.0,3.0,8500,1420.0,200 East 69th Street #18C,Lenox Hill
1.0,2.0,1900,800.0,21-16 35th Street #4F,Astoria
1.0,1.0,6995,1021.0,30 West 63rd Street #25J,Lincoln Square
1.0,2.0,1995,900.0,3924 Broadway #2A,Washington Heights
1.5,1.0,4200,725.0,150 West 56th Street 3307UNFUR,Midtown
2.0,2.0,6952,1161.0,160 W 24th Street #9J,Chelsea
1.0,2.0,2495,1200.0,185 East 117th Street #2,East Harlem
2.0,2.0,7800,1181.0,50 West 15th Street #9A,Flatiron
2.0,2.0,3720,720.0,305 East 86th Street #19DE,Yorkville
1.5,3.0,3650,2000.0,274 Hancock Street #1,Bedford-Stuyvesant
1.0,1.0,3100,668.0,275 West 96th Street #21C,Upper West Side
1.0,1.0,4400,860.0,211 North End Avenue #14A,Battery Park City
2.0,2.0,7150,1200.0,211 North End Avenue #12C,Battery Park City
2.0,3.0,6920,1100.0,305 East 86th Street #20KE,Yorkville
1.0,1.0,3450,632.0,380 Rector Place #5G,Battery Park City
1.0,1.0,4850,747.0,200 Chambers Street #9F,Tribeca
3.0,4.0,11500,1800.0,780 West End Avenue #9B,Upper West Side
2.0,2.0,4160,976.0,111 Lawrence Street #30H,Downtown Brooklyn
1.5,1.0,3795,801.0,216 East 47th Street #23A,Turtle Bay
2.0,2.0,7995,1400.0,115 Fourth Avenue #PH8I,East Village
2.5,2.0,11000,2141.0,111 Fulton Street #PH107,Fulton/Seaport
1.0,1.0,4595,800.0,200 North End Avenue #5D,Battery Park City
1.0,1.0,2750,1200.0,136 W 119th Street #GL1,Central Harlem
2.5,2.0,6900,1800.0,425 East 58th Street #43G,Sutton Place
2.0,2.0,3175,1100.0,3111 Ocean Parkway #K3,Brighton Beach
1.5,3.0,2600,1000.0,295 Ocean Parkway #1M,Kensington
2.5,3.0,8480,1692.0,75 Wall Street #20C,Financial District
2.0,2.0,7905,1247.0,282 11th Avenue #B6,West Chelsea
2.0,2.0,3600,997.0,130 Ocean Parkway #8B,Kensington
1.0,1.0,5800,732.0,400 Park Avenue South #25D,NoMad
2.0,2.0,6115,1030.0,77 West 24th Street #23F,Flatiron
2.5,2.0,9500,1691.0,305 East 51st Street #7D,Turtle Bay
3.0,3.0,14208,2500.0,577 Broadway SECOND-FLOOR,Soho
1.0,2.0,3140,1684.0,3144 Emmons Avenue #209,Sheepshead Bay
2.0,1.0,8500,1300.0,641 Fifth Avenue #29C,Midtown
2.0,2.0,5525,1139.0,730 Columbus Avenue #9I,Upper West Side
1.0,1.0,4000,900.0,150 E 18th Street #6D,Gramercy Park
2.0,2.0,13750,2500.0,148 Mercer Street SECOND-FL,Soho
3.0,3.0,11500,1861.0,400 East 51st Street #5E,Beekman
2.0,2.0,4000,1126.0,40 North 4th Street #3G,Williamsburg
2.0,2.0,8750,1443.0,305 East 51st Street #17F,Turtle Bay
3.5,3.0,15800,2289.0,300 East 77th Street #25A,Upper East Side
2.5,2.0,9400,1582.0,845 United Nations Plaza #7E,Turtle Bay
1.0,1.0,3250,505.0,211 East 51st Street #7D,Turtle Bay
2.5,2.0,8495,1601.0,11 East 29th Street #19A,NoMad
3.5,3.0,23500,3004.0,50 United Nations Plaza #20B,Turtle Bay
1.0,1.0,1850,800.0,43-01 46th Street #4J,Sunnyside
1.0,1.0,5800,917.0,225 Fifth Avenue #6N,NoMad
1.0,2.0,3400,500.0,347 W 53rd Street #3,Midtown West
2.0,3.0,5015,1100.0,354 East 91st Street #202,Yorkville
1.5,1.0,4600,930.0,429 E 52nd Street #31B,Beekman
1.0,1.0,1900,700.0,578 20th Street #2,Windsor Terrace
1.0,3.0,2400,1100.0,111 Ralph Avenue #2,Stuyvesant Heights
1.0,4.0,4000,1000.0,582 Park Place #1,Crown Heights
1.0,1.0,4900,900.0,19 Perry Street #1,West Village
2.5,2.0,10500,1647.0,322 West 57th Street #33H,Midtown West
2.0,2.0,5950,1033.0,280 Park Avenue South #23B,Flatiron
3.5,4.0,25000,2481.0,212 Warren Street #21G,Battery Park City
2.0,3.0,2900,1200.0,85-78 66th Avenue ,Rego Park
2.0,2.0,5800,981.0,335 Carroll Street #5E,Carroll Gardens
1.5,2.0,2500,1100.0,98-01 67th Avenue #12P,Rego Park
2.5,2.0,3500,2110.0,80 Bay Street Landing #1P,Saint George
4.0,4.0,23000,3100.0,390 West End Avenue #6C,Upper West Side
1.0,1.0,2750,700.0,215 West 79th Street #2B,Upper West Side
2.5,2.0,14000,1599.0,1 Central Park West #31B,Lincoln Square
1.0,1.0,3250,750.0,2 Gold Street #23D,Financial District
1.5,1.0,3900,805.0,420 East 61st Street #24D,Lenox Hill
1.0,1.5,2450,750.0,197 7th Avenue #1L,Park Slope
1.0,1.0,3450,610.0,30 W 61st #9G,Lincoln Square
2.0,3.0,3000,1500.0,173-12 89th Avenue #2,Jamaica
1.0,3.0,4000,1300.0,407 3rd Street #4,Park Slope
1.0,1.0,4350,704.0,123 Washington Street #42E,Financial District
1.0,2.0,1600,750.0,2066 75st #2B,Bensonhurst
1.0,1.0,2300,600.0,186 Amity Street #3A,Cobble Hill
1.0,1.0,1799,600.0,2025 3rd Avenue #4A,East Harlem
2.0,2.0,5400,850.0,56 East 87th Street #6C,Carnegie Hill
1.0,2.0,3938,931.0,81 Fleet Place #3E,Downtown Brooklyn
1.0,1.0,3150,611.0,377 Rector Place #11D,Battery Park City
1.0,1.0,3495,800.0,132 E 35th Street #11L,Murray Hill
1.0,3.0,2500,1200.0,245 90th Street #2,Fort Hamilton
2.0,1.0,7000,1205.0,641 Fifth Avenue #26F,Midtown
2.0,3.0,2350,1400.0,2470 E 29th Street #2,Sheepshead Bay
2.0,2.0,5240,1110.0,377 E. 33rd Street #1110,Kips Bay
1.0,1.0,3300,620.0,400 East 70th Street #202,Lenox Hill
1.0,1.5,3210,700.0,53 Broadway #505,Williamsburg
3.0,3.0,14000,2519.0,245 Tenth Avenue #9W,West Chelsea
1.0,1.0,4395,671.0,167 Perry Street #5C,West Village
3.5,3.0,27000,4000.0,33 East 61st Street #PH,Lenox Hill
1.0,1.0,3392,1086.0,371 Madison Street #218,Lower East Side
2.0,1.0,3595,733.0,130 W 79th Street #16E,Upper West Side
2.0,2.0,3700,997.0,130 Ocean Parkway #7B,Kensington
2.0,3.0,2750,1000.0,40-06 Ditmars Boulevard #2,Astoria
2.0,2.0,3600,997.0,130 Ocean Parkway #8B,Kensington
1.0,2.0,3050,750.0,309 W 105th Street #C,Upper West Side
1.5,1.0,5100,811.0,230 West 56th Street #54D,Midtown
1.0,1.0,4995,706.0,225 Fifth Avenue #9T,NoMad
1.0,1.0,2600,650.0,531 Vanderbilt Avenue #3B,Clinton Hill
2.0,2.0,5999,1055.0,111 West 67th Street #27F,Lincoln Square
3.5,3.0,17000,2450.0,305 East 51st #26A,Turtle Bay
1.5,1.0,15000,1079.0,15 Central Park West #6H,Lincoln Square
1.0,2.0,3000,750.0,339 E 58th #8,Sutton Place
2.0,2.0,8500,1380.0,260 West Broadway #9E/10E,Tribeca
3.0,3.0,18000,1650.0,110 East 71st Street #4THFL,Lenox Hill
1.0,3.0,2200,1300.0,580 81st Street #2,Bay Ridge
2.0,1.0,3820,1005.0,2-01 50th Avenue #A7D,Hunters Point
4.5,4.0,40000,2755.0,530 Park Avenue #14A,Lenox Hill
4.5,4.0,40000,2755.0,530 Park Avenue #14A,Lenox Hill
1.0,1.0,4400,500.0,72 Thompson Street #2E,Soho
1.0,2.0,4900,568.0,72 Thompson Street #3F,Soho
1.0,1.0,3700,775.0,50 West 34th Street #19A10,Midtown South
1.0,1.0,3700,775.0,50 West 34th Street #19A10,Midtown South
2.0,2.0,6952,1161.0,160 W 24th Street #12J,Chelsea
2.0,2.0,6559,1010.0,160 W 24th Street #10D,Chelsea
1.0,1.0,3630,547.0,160 W 24th Street #8L,Chelsea
1.0,1.0,3714,592.0,189 West 89th Street #16G,Upper West Side
2.5,2.0,22000,1762.0,151 East 58th Street #41B,Midtown East
1.0,1.0,1850,750.0,210 Brighton 15th Street #4G,Brighton Beach
1.0,1.0,2075,850.0,98-30 67th Avenue #1J,Forest Hills
1.0,1.0,3500,650.0,61 East 77th Street #4D,Upper East Side
2.0,2.0,3600,898.0,5-19 Borden Avenue #2B,Hunters Point
2.0,2.0,6500,1150.0,555 West 59th Street #11G,Lincoln Square
3.5,3.0,25000,2244.0,502 Park Avenue #18D,Lenox Hill
1.0,1.0,3300,625.0,429 E 52nd Street #5F,Beekman
3.0,3.0,9000,1944.0,111 Central Park North #14B,Central Harlem
4.0,6.0,35000,5000.0,209 East 61st Street TOWNHOUSE,Lenox Hill
1.5,1.0,10500,1666.0,6 West 20th Street #11N,Flatiron
1.0,1.0,1750,800.0,35-15 84th Street #5A,Jackson Heights
1.0,2.0,3500,900.0,290 North 6th Street #1FL,Williamsburg
1.5,2.0,5995,1500.0,105 Greene Avenue #1,Clinton Hill
1.5,2.0,5995,1500.0,105 Greene Avenue #1,Clinton Hill
1.0,1.0,3700,774.0,120 Riverside Boulevard #PH2E,Lincoln Square
1.0,1.0,3150,765.0,306 Gold Street #37E,Downtown Brooklyn
1.5,3.0,3000,1200.0,32-52 31st Street #1,Long Island City
2.0,3.0,2800,1200.0,68-12 Austin Street #4,Forest Hills
3.0,3.0,25000,2800.0,65 West 13th Street #7A,Greenwich Village
1.5,1.0,5800,936.0,101 Warren Street #600,Tribeca
1.0,1.0,3425,746.0,34 Berry Street #2L,Williamsburg
1.0,1.0,3500,900.0,195 Smith Street #2F,Boerum Hill
1.0,2.0,2595,700.0,319 East 93rd Street #3E,Yorkville
1.0,1.0,3695,754.0,350 Albany Street #15F,Battery Park City
2.0,2.5,13995,2196.0,486 Broadway #PH,Soho
2.0,2.0,4600,850.0,25 West 8th Street #1A,Greenwich Village
1.5,2.0,5600,900.0,107 Morton Street #2B,West Village
1.0,1.0,1800,650.0,501 Surf Avenue #17A,Coney Island
2.0,2.0,7000,1044.0,2 River Terrace #3E,Battery Park City
2.0,2.0,6000,1200.0,166 East 63rd Street #4J,Lenox Hill
1.0,3.0,8000,700.0,2328 Newkirk Avenue #2B,Ditmas Park
1.0,3.0,8000,700.0,2328 Newkirk Avenue #4B,Ditmas Park
1.0,1.0,1875,800.0,3009 Ocean Parkway #2,Brighton Beach
1.0,1.0,3600,669.0,215 East 96th Street #39F,Yorkville
1.0,1.0,2520,686.0,181 East 119th Street #3I,East Harlem
2.0,3.0,14000,2200.0,27 Bleecker Street #3B,Noho
3.0,3.0,10750,1471.0,200 North End Avenue #14A,Battery Park City
1.0,1.0,3195,640.0,200 Rector Place #7D,Battery Park City
1.0,1.0,2500,650.0,30 East 95th Street #3E,Carnegie Hill
1.0,1.0,3750,770.0,555 West 23rd Street #S3N,West Chelsea
1.0,1.0,3150,600.0,126 E 27th #1F,NoMad
1.0,1.0,3750,770.0,555 West 23rd Street #S3N,West Chelsea
2.5,2.0,8250,1315.0,160 West 66th Street #56E,Lincoln Square
1.0,1.0,3250,350.0,72 Thompson Street #4D,Soho
1.0,1.0,3550,413.0,72 Thompson Street #4C,Soho
1.0,2.0,8000,1850.0,2109 Broadway #1018,Upper West Side
1.0,1.0,8695,828.0,450 West 17th Street #PH5,West Chelsea
1.0,1.5,3600,850.0,372 Central Park West #1H,Upper West Side
1.0,1.0,3450,608.0,108 Ludlow Street #4E,Lower East Side
2.0,2.0,4900,1300.0,235 East 40th Street #15A,Murray Hill
3.5,3.0,19995,2218.0,71 Laight Street #4B,Tribeca
1.0,1.0,1800,750.0,37-37 88th Street #C5,Jackson Heights
1.0,1.0,1850,950.0,683 Putnam Avenue #3,Stuyvesant Heights
2.5,2.0,13750,1342.0,99 Battery Place #16D,Battery Park City
2.0,2.0,5572,1167.0,225 West 60th Street #9B,Lincoln Square
3.0,5.0,9000,2400.0,12 John Street #6F,Financial District
1.0,1.0,1995,700.0,25-65 23rd Street #1D,Astoria
1.0,1.0,3500,753.0,100 Jay Street #12L,DUMBO
1.0,1.0,4030,715.0,160 W 24th Street #8M,Chelsea
1.0,1.0,3800,692.0,555 West 23rd Street #N10M,West Chelsea
1.0,2.0,4225,470.0,72 Thompson Street #5B,Soho
1.0,3.0,6700,608.0,72 Thompson Street #1B,Soho
1.0,1.0,3245,587.0,15 Cliff Street #3D,Fulton/Seaport
2.0,2.0,7100,1039.0,200 North End Avenue #14B,Battery Park City
2.0,3.0,12000,1599.0,322 West 57th Street #55S1,Midtown West
3.0,3.0,18750,3300.0,487 Greenwich Street #3FLR,Soho
1.0,3.0,6800,1350.0,438 Broome Street #3N,Soho
3.5,3.0,23750,3500.0,51 East 93rd Street TOWNHOUSE,Carnegie Hill
1.0,1.0,3000,650.0,53 Broadway #410,Williamsburg
1.0,2.0,2400,1000.0,227A Malcolm X Boulevard #2,Stuyvesant Heights
2.0,2.0,4350,1250.0,36 Conselyea Street #7,Williamsburg
1.0,1.0,1500,550.0,8409 Talbot Street #A58,Kew Gardens
2.0,3.0,3500,1200.0,40-06 Ditmars Boulevard #1,Astoria
3.0,3.0,16500,3600.0,70 Mercer Street #2FL,Soho
3.5,4.0,11000,3500.0,271 Degraw Street TOWNHOUSE,Cobble Hill
3.0,3.0,16500,2180.0,101 Warren Street #2460,Tribeca
2.0,2.0,5500,996.0,425 Central Park West #6D,Manhattan Valley
2.0,2.0,3100,1400.0,242 W 136th Street #1,Central Harlem
1.0,1.0,4055,709.0,305 West 50th Street #20A,Midtown West
1.0,1.0,4250,1500.0,425 Keap Street #3D,Williamsburg
2.0,2.0,6995,1067.0,60 Riverside Boulevard #910,Lincoln Square
1.0,1.0,3025,700.0,53 Broadway #306,Williamsburg
1.0,1.0,3750,712.0,124 East 24th Street #3H,Flatiron
2.0,2.0,6022,1065.0,401 East 34th Street #S16K,Murray Hill
1.0,1.0,3508,730.0,200 Water Street #903,Fulton/Seaport
1.5,2.0,2200,1200.0,1148 Hancock Street #2,Bushwick
1.0,2.0,3275,800.0,163 Bergen Street #2,Boerum Hill
1.0,3.0,3300,1250.0,590 Fort Washington Avenue #3H,Hudson Heights
1.0,1.0,5800,948.0,200 East 66th Street #A1602,Lenox Hill
1.0,1.0,3600,669.0,215 East 96th Street #39F,Yorkville
2.0,4.0,11200,2300.0,20 West 16th Street UPPER-DUP,Flatiron
1.0,2.0,4250,950.0,81 Clifton Place #3H,Clinton Hill
2.0,3.0,8447,1400.0,88 Leonard Street #1701,Tribeca
2.0,3.0,8350,1900.0,932 Eighth Avenue 4/5DUPLEX,Midtown
1.0,1.0,3461,678.0,401 East 34th Street #S6P,Murray Hill
1.0,2.0,2599,850.0,41-49 45th Street #2A,Sunnyside
1.0,1.5,2375,725.0,427 17th Street #3L,Park Slope
1.5,3.0,7000,1500.0,678 Sixth Avenue #6,Flatiron
3.5,3.0,14950,2245.0,351 East 51st Street #PH2C,Turtle Bay
2.0,2.0,4100,1115.0,2-26 50th Avenue #11A,Hunters Point
2.0,2.0,6910,1447.0,160 Riverside Boulevard #14S,Lincoln Square
2.5,2.0,16500,1600.0,34 Leonard Street #4B,Tribeca
2.0,2.0,8950,1494.0,21 Astor Place #5B,Noho
2.5,3.0,11000,1500.0,200 W 67th Street #20G,Lincoln Square
1.0,1.0,3500,630.0,347 West 57th Street #15B,Midtown West
1.0,2.0,3140,1684.0,3144 Emmons Avenue #209,Sheepshead Bay
1.0,2.0,2250,875.0,229 West 139th Street #4,Central Harlem
5.0,4.0,22900,2617.0,60 Riverside Boulevard #1021,Lincoln Square
2.5,2.0,8250,1315.0,160 West 66th Street #56E,Lincoln Square
2.0,2.0,5995,1148.0,77 West 24th Street #26B,Flatiron
1.5,3.0,5500,1650.0,26 Cheever Place #1,Cobble Hill
1.0,1.0,2450,900.0,50 Ocean Parkway #3G,Windsor Terrace
3.5,4.0,25000,2650.0,2 Cornelia Street #1004-5,West Village
2.0,3.0,13115,1500.0,170 Amsterdam Avenue #17A,Lincoln Square
2.0,2.0,8065,1157.0,170 Amsterdam Avenue #18D,Lincoln Square
2.0,2.0,8035,1157.0,170 Amsterdam Avenue #17D,Lincoln Square
1.0,1.0,4405,608.0,170 Amsterdam Avenue #18C,Lincoln Square
1.0,1.0,4080,608.0,170 Amsterdam Avenue #18B,Lincoln Square
1.0,0.0,3275,650.0,20 Pine Street #2305,Financial District
2.0,2.0,13000,1328.0,23 East 22nd Street #12A,Flatiron
1.0,2.0,2100,950.0,73 Cooper #1A,Inwood
2.0,2.0,2000,950.0,61 Cooper Street #3B,Inwood
1.0,1.0,1800,700.0,73-37 Austin Street #6,Forest Hills
1.0,2.0,3500,1200.0,36-46 South 4th Street #D3,Williamsburg
2.0,2.0,4500,1038.0,40 North 4th Street #6C,Williamsburg
1.0,1.0,4200,817.0,425 Fifth Avenue #32E,Midtown South
2.5,2.0,13000,1801.0,116 West 22nd Street #PHB,Chelsea
5.0,6.0,45000,4320.0,159 East 71st Street ,Lenox Hill
2.5,2.0,10000,1320.0,2 River Terrace #5S,Battery Park City
1.5,2.0,6500,1400.0,425 East 58th Street #45G,Sutton Place
2.0,3.0,4300,1200.0,4-74 48th Avenue #10B,Hunters Point
3.0,3.0,15000,2041.0,520 West 19th Street #4B,West Chelsea
1.0,1.0,1595,300.0,1883 Amsterdam Avenue #3D,Hamilton Heights
1.0,2.0,3300,900.0,156 Underhill Avenue #1,Prospect Heights
1.0,1.0,3230,617.0,303 E 83rd Street #29E,Yorkville
1.0,2.0,2800,575.0,748 East Ninth Street #D3,East Village
2.0,2.0,5200,830.0,200 East 65th Street #17I,Lenox Hill
1.5,3.0,2799,1000.0,565 Evergreen Avenue #2F,Bushwick
2.0,2.0,6995,1335.0,22 North 6th Street #6R,Williamsburg
3.5,3.0,19900,1940.0,900 Park Avenue #19CD,Upper East Side
3.5,3.0,19900,1940.0,900 Park Avenue #19CD,Upper East Side
2.0,2.0,8300,1558.0,25 Murray Street #3F,Tribeca
2.0,3.0,3400,1100.0,601 Greenwood #4,Windsor Terrace
1.5,2.0,3500,900.0,300 West 110th Street #19B,Manhattan Valley
2.5,3.0,18500,2500.0,240 Centre Street #4F,Little Italy
2.0,2.0,2000,950.0,61 Cooper Street #3B,Inwood
1.0,1.0,2199,900.0,1570 Third Avenue #3B,Carnegie Hill
2.5,2.0,13800,1800.0,641 Fifth Avenue #33D,Midtown
1.0,1.0,1300,600.0,368 Legion Street #2R,Brownsville
2.0,3.0,5047,1452.0,10-40 River Road #15C,Roosevelt Island
2.0,2.0,9150,1611.0,25 Central Park West #6R,Lincoln Square
2.0,2.0,6135,1137.0,140 Riverside Boulevard #828,Lincoln Square
2.5,3.0,6200,1600.0,405 Park Place #1,Prospect Heights
2.5,3.0,6200,1600.0,405 Park Place #1,Prospect Heights
2.5,2.0,10500,1998.0,270 Broadway #17C,Tribeca
3.0,3.0,10000,1976.0,845 United Nations Plaza #9A,Turtle Bay
2.0,2.0,5500,1210.0,308 East 38th Street #12B,Murray Hill
2.0,2.0,8995,1279.0,505 Greenwich Street #6B,Soho
2.5,2.0,12000,2500.0,52 E 80th Street #1,Upper East Side
2.5,2.0,4500,900.0,397 16th Street #1,Park Slope
1.0,1.0,3200,670.0,350 West 42nd Street #8E,Midtown West
3.0,3.0,8900,1650.0,455 East 86th Street #25B,Yorkville
1.5,1.0,4250,876.0,150 Columbus Avenue #16B,Lincoln Square
1.0,2.0,3600,900.0,241 East 76th Street #3D,Upper East Side
2.0,2.0,7789,1030.0,550 West 54th Street #1736,Midtown West
1.5,3.0,5052,1150.0,788 Columbus Avenue #3O,Upper West Side
1.0,2.0,5542,842.0,60 Water Street #712,DUMBO
1.0,1.0,2695,645.0,454 Manhattan Avenue #5N,Central Harlem
2.0,2.0,17995,1406.0,20 East 68th Street #PHB,Lenox Hill
2.5,2.0,18950,1673.0,60 East 88th Street #PHB,Carnegie Hill
1.0,1.0,3800,795.0,201 West 74th Street #9K,Upper West Side
3.5,4.0,25000,3000.0,105 Hudson Street #PH11S,Tribeca
1.0,1.0,1750,600.0,2149 Caton Avenue #1,Flatbush
2.0,3.0,6850,1371.0,1623 Third Avenue #33A,Yorkville
1.0,1.0,1599,400.0,22-18 42nd Street #C3,Astoria
1.0,1.0,1550,685.0,3205 Emmons Avenue #3A,Sheepshead Bay
1.5,1.0,4700,800.0,116 Central Park South #4B,Central Park South
3.0,3.0,11900,1800.0,165 East 66th Street #11A,Lenox Hill
2.0,1.0,5900,1062.0,15 William Street #41K,Financial District
3.5,3.0,24000,2391.0,110 Central Park South #5B,Central Park South
2.5,2.0,7500,1305.0,50 Riverside Boulevard #7M,Lincoln Square
1.0,2.0,2575,750.0,88 Jefferson Street #406,Bushwick
1.0,1.0,3800,850.0,201 East 37th Street #7D,Murray Hill
1.0,1.0,4400,860.0,400 W 63rd Street #1409,Lincoln Square
2.0,2.0,13000,2100.0,232 East 67th Street #B,Lenox Hill
1.0,1.0,2250,601.0,30-46 30th Street #1C,Astoria
2.0,2.0,2000,950.0,61 Cooper Street #3B,Inwood
1.0,1.0,3380,692.0,505 W. 54th Street #716,Midtown West
2.0,2.0,5000,1100.0,111 Fulton Street #819,Fulton/Seaport
3.5,3.0,11900,2097.0,30 West Street #30F,Battery Park City
1.0,2.0,2500,1100.0,69-45 108th Street #2,Forest Hills
1.0,1.0,3250,750.0,162 West 56th Street #706,Midtown
2.0,2.0,6200,1151.0,240 Riverside Boulevard #4O,Lincoln Square
1.0,2.0,2300,1150.0,187 East 117th Street #3,East Harlem
3.0,3.0,10000,1699.0,330 East 38th Street #35N,Murray Hill
1.0,1.0,3795,729.0,140 Riverside Boulevard #1803,Lincoln Square
1.0,1.0,2350,608.0,954 Bergen Street #2C,Crown Heights
1.0,1.0,3346,620.0,560 West 43rd Street #31A,Midtown West
2.5,2.0,16500,1600.0,34 Leonard Street #4B,Tribeca
1.0,2.5,3800,900.0,490 Court Street #4,Carroll Gardens
1.0,1.0,3960,764.0,240 East 27th Street #7B,Kips Bay
1.0,1.0,3495,800.0,395 South End Avenue #33M,Battery Park City
1.0,2.0,3400,1000.0,448 Clinton Street #4,Carroll Gardens
1.0,1.0,3900,567.0,60 Berry Street #5B,Williamsburg
1.0,2.0,2000,800.0,20-46 45th Street #1,Astoria
2.0,2.0,6300,1044.0,300 East 64th Street #20A,Lenox Hill
1.0,1.0,3709,631.0,550 West 54th Street #1050,Midtown West
1.5,1.0,5100,885.0,845 United Nations Plaza #25B,Turtle Bay
1.0,1.0,2450,700.0,245 East 54th Street #18C,Midtown East
1.0,2.0,2600,1000.0,236 Decatur Street #3,Stuyvesant Heights
1.0,1.0,4500,700.0,20 West Street #9A,Financial District
2.0,1.0,5950,942.0,120 East 87th Street #R26E,Carnegie Hill
1.0,1.0,4095,800.0,59 Fifth Avenue #3A,Greenwich Village
1.5,2.0,5500,1000.0,40 Main Street #3RDFL,DUMBO
1.0,1.0,3570,673.0,377 E. 33rd Street #673,Kips Bay
2.0,3.0,2750,1200.0,330 W 141st Street #1A,Hamilton Heights
1.5,2.0,8500,1360.0,52 East 76th Street #3,Upper East Side
2.0,3.0,5500,1100.0,397 16th Street #3,Park Slope
1.0,1.0,3000,1000.0,142 Avenue U #1,Gravesend
1.0,1.0,2800,550.0,353 West 56th Street #3C,Midtown West
2.0,2.0,5250,1163.0,125 North 10th Street NGARDENB,Williamsburg
